tekrar,ab
1257,0.521788428127928
1258,0.47603002951689455
1259,0.45231744047094574
1260,0.602261709783703
1261,0.48550700297741595
1262,0.48543054534171853
1263,0.7660335250232058
1264,0.6549399558024733
1265,0.48355826420312903
1266,0.7139322414749606
1267,0.5026550173787554
1268,0.4028885909582806
1269,0.44607704343480153
1270,0.5401960623874238
1271,0.40045232092499045
1272,0.5417816446426076
1273,0.41901629797078915
1274,0.6139179303946884
1275,0.6661884107862713
1276,0.5017859424895866
1277,0.5783983835534212
1278,0.643511769746058
1279,0.49475314093266043
1280,0.5637455045028297
1281,0.49362358555921193
1282,0.5458709182324639
1283,0.5825478449045647
1284,0.5298846543680543
1285,0.5277759314914234
1286,0.43100481297115717
1287,0.4807260197859128
1288,0.5566603593700382
1289,0.581086735367022
1290,0.501511641520812
1291,0.45676792260941246
1292,0.5586425033575569
1293,0.5040812094444209
1294,0.41427975737091827
1295,0.420524566783211
1296,0.44821231013205864
1297,0.557759062508135
1298,0.6113870124043009
1299,0.597935035630432
1300,0.6682630912511458
1301,0.45247740507379025
1302,0.4772371646260659
1303,0.4527413386841242
1304,0.4069843402905795
1305,0.49629030146893544
1306,0.44766561572177116
1307,0.4866406949959884
1308,0.4433685485076263
1309,0.42044364142069157
1310,0.6714100361062463
1311,0.6396173530786887
1312,0.48445504075686796
1313,0.47135174362627463
1314,0.4186588412982037
1315,0.5232564433995179
1316,0.4616133754203895
1317,0.4445342565406863
1318,0.5247719699411508
1319,0.4941377296745774
1320,0.43618916569027233
1321,0.45832136297851306
1322,0.5237193487558367
1323,0.6136619298245248
1324,0.36113609075460557
1325,0.4591399911053764
1326,0.40644684413213
1327,0.5151387827884926
1328,0.5572271679604853
1329,0.5273445238076513
1330,0.5708816919016072
1331,0.4943458335203347
1332,0.6006422464008715
1333,0.5376881162252617
1334,0.6497300389705858
1335,0.5426812381849625
1336,0.3269201089141711
1337,0.36889906622539204
1338,0.4301804956720484
1339,0.5524516663865753
1340,0.5050757046731502
1341,0.43585245212693824
1342,0.4786066480523173
1343,0.5079945791276501
1344,0.4556300738756692
1345,0.46457571882173015
1346,0.4628401527030755
1347,0.6646216895390414
1348,0.4718215393692484
1349,0.468776713907849
1350,0.5807134914912057
1351,0.58533498319576
1352,0.45835526157572865
1353,0.6517848327554076
1354,0.5840308441818126
1355,0.4786488435841254
1356,0.44004320725560164
1357,0.5183313734443376
1358,0.41123158423194617
1359,0.5484638416880957
1360,0.4812747413271784
1361,0.40107913016438246
1362,0.46328319571279586
1363,0.4434244772313626
1364,0.5587018436130728
1365,0.4387786257910864
1366,0.34878719150469584
1367,0.6070141300593865
1368,0.4042312082666117
1369,0.45311691480922084
1370,0.52456279525615
1371,0.641111304178158
1372,0.44665768723793536
1373,0.4466676494792235
1374,0.4178552894699382
1375,0.5957632808056166
1376,0.5788632769571531
1377,0.6560807908333645
1378,0.5010326600843534
1379,0.5200269490317775
1380,0.461294539026777
1381,0.5313791731949847
1382,0.43983221844899917
1383,0.43907611239209776
1384,0.5633251693852882
1385,0.6165468572585557
1386,0.5054718463640768
1387,0.6115417330691814
1388,0.5089443379077445
1389,0.42913260977933676
1390,0.5269153206395529
1391,0.40215747038431116
1392,0.5484633596141476
1393,0.32274668537620227
1394,0.5847420961486781
1395,0.39308158465141424
1396,0.3878819201809011
1397,0.5127373144720502
1398,0.4323952891607874
1399,0.5300730176833609
1400,0.48727742282271835
1401,0.4501078390452726
1402,0.475539294914887
1403,0.5837121478452992
1404,0.5850207381503661
1405,0.4759827531888207
1406,0.4685502113588028
1407,0.43310983923071955
1408,0.6657662662377927
1409,0.5351002321910887
1410,0.5223622190099537
1411,0.4571421829225468
1412,0.5940487942312545
1413,0.507572982808108
1414,0.5349684698448025
1415,0.5673692692224259
1416,0.45203477016058036
1417,0.5331579773401621
1418,0.4654013632334301
1419,0.464902104112602
1420,0.5167498958368518
1421,0.5467485158736457
1422,0.45168724202057786
1423,0.5873003538535525
1424,0.4811880935318842
1425,0.5237538167652036
1426,0.6403883637871131
1427,0.546655789503121
1428,0.4891885086551118
1429,0.5583644957383652
1430,0.4411715681885142
1431,0.5867285507822869
1432,0.5035165735148496
1433,0.513429068787967
1434,0.5963126391417448
1435,0.5926004203686721
1436,0.41892315669957253
1437,0.5441264017163174
1438,0.5544906781446722
1439,0.5395246109545736
1440,0.494096938922041
1441,0.5569558443642857
1442,0.3944598484115517
1443,0.7633376004920891
1444,0.5850086891263014
1445,0.5499996260112562
1446,0.5705926680219211
1447,0.5743611342953127
1448,0.4084750016529418
1449,0.4701441970068796
1450,0.49328050012771163
1451,0.5118075898549911
1452,0.420297335778125
1453,0.4835685135973391
1454,0.5009112510511807
1455,0.5593416380185195
1456,0.4885066399147487
1457,0.4336336591610236
1458,0.6438542617447066
1459,0.3993014040644266
1460,0.43195686650377263
1461,0.7952244259887116
1462,0.40714460265588803
1463,0.4688705572979007
1464,0.4848776005192005
1465,0.5186913550967779
1466,0.5682536646049605
1467,0.6093582332224464
1468,0.3727302642907975
1469,0.6013598396367631
1470,0.5038106134499629
1471,0.4475839778395523
1472,0.4824186384725644
1473,0.46118432391220515
1474,0.5159877315898774
1475,0.45884798824278267
1476,0.33226116189929705
1477,0.39416937478152214
1478,0.5475514420568485
1479,0.4721143959746888
1480,0.5622132121059955
1481,0.3945982952318989
1482,0.46616968737314357
1483,0.4404806933769623
1484,0.5427330658278607
1485,0.7096801236446898
1486,0.5348882665379836
1487,0.5083288560024791
1488,0.7924024215927313
1489,0.584002489447047
1490,0.47225539541172923
1491,0.46676230658231166
1492,0.4290745099153429
1493,0.47951801493830676
1494,0.6031917613405753
1495,0.5240598979406144
1496,0.6188188338772012
1497,0.36066193679518466
1498,0.5302028196786724
1499,0.5817278354605581
1500,0.39679574802415185
1501,0.6702865024902928
1502,0.6664470050580995
1503,0.643304870750154
1504,0.48340470727934065
1505,0.5201058881246694
1506,0.5198663240994722
1507,0.503605919238227
1508,0.477294907268387
1509,0.49552208846439927
1510,0.5225573154967867
1511,0.553166462630345
1512,0.589504508792466
1513,0.5928973506577081
1514,0.4999067822449991
1515,0.4754225237134674
1516,0.5451524409065699
1517,0.5730433332156234
1518,0.5441980063584535
1519,0.5139782907156434
1520,0.4879687222253734
1521,0.49076823153956917
1522,0.5008285570424055
1523,0.6245456482011276
1524,0.62211669507037
1525,0.5194944269200815
1526,0.4399665365400356
1527,0.6745663490451033
1528,0.5527836372651673
1529,0.4181227777817047
1530,0.46849813253081724
1531,0.4977257273303612
1532,0.5182163208318986
1533,0.44819576751297036
1534,0.41106656382010115
1535,0.7595071976925529
1536,0.45585901833438386
1537,0.4796125989360786
1538,0.4836841413350678
1539,0.5703622442023192
1540,0.5146619175168543
1541,0.428825180728452
1542,0.5314457194419304
1543,0.5410226184677146
1544,0.5077097436403022
1545,0.5078541610888895
1546,0.6439924891626315
1547,0.4944732361363181
1548,0.558719603868995
1549,0.5397553205749424
1550,0.44958085360997035
1551,0.5110658400421669
1552,0.4157436272000912
1553,0.4411409314887455
1554,0.4027247690807846
1555,0.6132849232102298
1556,0.519019781181429
1557,0.4675950347081729
1558,0.5319575246778322
1559,0.5106592583715793
1560,0.3587510331130747
1561,0.4093922276001251
1562,0.5295280194236416
1563,0.49108105746030944
1564,0.4498363940584474
1565,0.45900614247639626
1566,0.5775644784769293
1567,0.5543263383983603
1568,0.6131419626543092
1569,0.5759982480191091
1570,0.6022043482246658
1571,0.5514560223098346
1572,0.3706112917373552
1573,0.49166192921750024
1574,0.5811544395423756
1575,0.4364983844161344
1576,0.4057424382708799
1577,0.5423680622863263
1578,0.4384291395152148
1579,0.5231170141871716
1580,0.5064422585703993
1581,0.4831159951559151
1582,0.5528873764135064
1583,0.5576314842445969
1584,0.6217924042446387
1585,0.3206908775988471
1586,0.4371459429818695
1587,0.41857573204460397
1588,0.30948999718367604
1589,0.5377193140205955
1590,0.5817585309050953
1591,0.7221456726786257
1592,0.5525870499638268
1593,0.533433610535586
1594,0.38454636202189396
1595,0.4141731579860203
1596,0.5666605039760166
1597,0.43293151173537503
1598,0.4993976328218224
1599,0.38701856051099337
1600,0.5609773585011941
1601,0.4971525670640411
1602,0.41012815710821515
1603,0.5005353079076924
1604,0.49542018145989114
1605,0.6070513362349174
1606,0.5751923263221176
1607,0.4972102583049147
1608,0.6015681947454992
1609,0.6236895466040874
1610,0.6950910972704383
1611,0.3948425700127402
1612,0.5591337091179367
1613,0.4039604090563297
1614,0.5296571464488672
1615,0.5171650005584986
1616,0.6220279915217445
1617,0.6847294907944501
1618,0.4578135737786516
1619,0.5405375613525887
1620,0.5645039458647313
1621,0.45013228017697665
1622,0.5510737087803455
1623,0.4956320726201729
1624,0.5027605779525997
1625,0.47351972639611767
1626,0.6063919361278255
1627,0.49626883228592017
1628,0.5067595749583813
1629,0.4265929526061656
1630,0.7060003459153107
1631,0.44968176119314107
1632,0.6153699158400074
1633,0.4354612160912212
1634,0.5153746030027312
1635,0.3550376128453634
1636,0.49369200802412905
1637,0.5248310152151394
1638,0.4726230055082672
1639,0.5909538256742422
1640,0.4168066538494656
1641,0.4859950179429274
1642,0.5385542008966845
1643,0.3642117517395504
1644,0.4355967784672914
1645,0.4503860615135037
1646,0.5830974716316859
1647,0.608262354589293
1648,0.58007747442799
1649,0.4074155145067096
1650,0.6127060048608155
1651,0.5577507226376937
1652,0.38416874863236355
1653,0.45370486429360973
1654,0.4014495296069985
1655,0.42565284248015883
1656,0.552384758649929
1657,0.396604201182705
1658,0.6215366768514027
1659,0.5030623399790162
1660,0.5534111141270301
1661,0.6359683444936027
1662,0.48747199831771115
1663,0.5267285581505321
1664,0.534879121721076
1665,0.3457820328873752
1666,0.6039005716623342
1667,0.5747101922318801
1668,0.4911274340618094
1669,0.4605106135214151
1670,0.6031812313105436
1671,0.5501600787632348
1672,0.5300723197933397
1673,0.5684367829322388
1674,0.5268899635545906
1675,0.5063227131161525
1676,0.43146194221742634
1677,0.4314318718484551
1678,0.5814399098399627
1679,0.4467923622516098
1680,0.6314980201921524
1681,0.356720780334916
1682,0.709244006396214
1683,0.6208354852263432
1684,0.5527555593474143
1685,0.41633038252721677
1686,0.5079618239480996
1687,0.5467745861570692
1688,0.4417695962138098
1689,0.4665899755972392
1690,0.582405140780832
1691,0.4080302233172773
1692,0.4591065503716804
1693,0.4687964942263381
1694,0.6651519204161815
1695,0.5287121568266517
1696,0.5039543913157498
1697,0.6004332886654173
1698,0.355342324584775
1699,0.5046058034550029
1700,0.5484662969019019
1701,0.4107133494967481
1702,0.5759429968680627
1703,0.6356412276030685
1704,0.4004358205114573
1705,0.5376025845299016
1706,0.681304210687038
1707,0.45243768496783715
1708,0.5264460183950515
1709,0.4726722694434967
1710,0.4612295947368277
1711,0.6706902574188646
1712,0.46193849874070375
1713,0.6090512746591134
1714,0.5755971983729
1715,0.4452072619595942
1716,0.5596096244474943
1717,0.5279509375687869
1718,0.6519047407069457
1719,0.5529675006356765
1720,0.4976663761240892
1721,0.4759780481353723
1722,0.5998476864662174
1723,0.5140186727161132
1724,0.4851626047504306
1725,0.6495430565533838
1726,0.41781839003447335
1727,0.44697518417393456
1728,0.6572777872604763
1729,0.7068023479248696
1730,0.5192424683195059
1731,0.4217341342041096
1732,0.4189834135679732
1733,0.496350919288666
1734,0.6094929185391752
1735,0.4086778472340098
1736,0.6171933530460774
1737,0.5456088162105236
1738,0.5615336112518199
1739,0.386280209507751
1740,0.5760304961115086
1741,0.41116177611053234
1742,0.5155408597514494
1743,0.45297224350965043
1744,0.4980365528594795
1745,0.5673580889469032
1746,0.48188857723891076
1747,0.6225371411235214
1748,0.5806983897652714
1749,0.4835161536571014
1750,0.5468397661950856
1751,0.4099923573138232
1752,0.530268185899177
1753,0.507793751123895
1754,0.5007379611559877
1755,0.568746896566037
1756,0.5024642128101563
1757,0.5686560238776103
1758,0.6064305506579448
1759,0.6342817969713187
1760,0.5294663415764261
1761,0.49051560771992353
1762,0.4716006838688552
1763,0.45184473999066616
1764,0.5201184912197222
1765,0.5493040249807647
1766,0.41932136652784646
1767,0.46538585089887724
1768,0.5797550114880654
1769,0.5518624293322008
1770,0.555799765038595
1771,0.5515368014290081
1772,0.43945742272861005
1773,0.571349399419986
1774,0.49720080863305594
1775,0.3941762218416722
1776,0.7222548462554905
1777,0.5746603216689679
1778,0.47603707147380675
1779,0.5930698598113457
1780,0.49412046872723364
1781,0.4670632579196767
1782,0.4869087694619675
1783,0.49997002381728217
1784,0.6106856202844371
1785,0.5711226062855889
1786,0.5480460918578033
1787,0.45056642461540597
1788,0.48701379705985787
1789,0.5673701860084056
1790,0.34301186510759446
1791,0.5280550411393892
1792,0.5852241204934872
1793,0.5093608561973031
1794,0.4724740615826895
1795,0.5662284898248295
1796,0.4427210112536423
1797,0.5282999501759819
1798,0.5495850103645752
1799,0.48102204853408087
1800,0.528299527466613
1801,0.581056766208854
1802,0.32978264192121853
1803,0.4634705135401812
1804,0.4435035641775376
1805,0.4150541530922607
1806,0.5396741945937359
1807,0.62033087667694
1808,0.6281151795656662
1809,0.6101179301304115
1810,0.4140671500703631
1811,0.5231363426535827
1812,0.6188576517707945
1813,0.461746381188226
1814,0.48266803098524325
1815,0.5606973182551775
1816,0.34403471779589145
1817,0.5548088482628094
1818,0.6988874915128299
1819,0.5245180845935123
1820,0.4768728661095312
1821,0.5807867763205687
1822,0.39447012097682854
1823,0.36378239698257314
1824,0.549720084858291
1825,0.47550365250337284
1826,0.3386981284096716
1827,0.4758325388387002
1828,0.48598343751674833
1829,0.34756991350319505
1830,0.5258673001329451
1831,0.5265403193421269
1832,0.49246419739180947
1833,0.5145741697103885
1834,0.4920519677514161
1835,0.6790545287972253
1836,0.47868554697156585
1837,0.4318654531948309
1838,0.511991705226023
1839,0.39548470038896577
1840,0.5584311229958304
1841,0.6209807519781404
1842,0.43268944574158774
1843,0.629752768182544
1844,0.45022676527830885
1845,0.7435974076122328
1846,0.44821646201091536
1847,0.6558061406596515
1848,0.48927698333708064
1849,0.5877233333477789
1850,0.49868314228200644
1851,0.7515201802141139
1852,0.5061010301391968
1853,0.5522969989522302
1854,0.5802628902573223
1855,0.5737215562814567
1856,0.6389099998931048
1857,0.5600741594877604
1858,0.7009446779304296
1859,0.697023047727309
1860,0.568220013174653
1861,0.6465415215402576
1862,0.4482275724814404
1863,0.5609769300552108
1864,0.5277226476308042
1865,0.5278967224878781
1866,0.48639034077598653
1867,0.4515334989137415
1868,0.5288403516882569
1869,0.5458361315518817
1870,0.644333642566391
1871,0.5003562499494959
1872,0.47400879671904883
1873,0.5397874381691788
1874,0.4759626228072084
1875,0.5832815259054098
1876,0.5908832236811721
1877,0.43160288273330805
1878,0.6277230704007948
1879,0.44672972902952607
1880,0.5215235929894687
1881,0.5282151538709727
1882,0.6108513455599578
1883,0.6429877431671697
1884,0.5675270426286626
1885,0.4694289209295957
1886,0.5231106862614686
1887,0.44074774965399094
1888,0.6057737868860118
1889,0.6779931612328908
1890,0.40463241446433246
1891,0.42364476020242425
1892,0.6174761075039465
1893,0.4081035399561869
1894,0.5638850862169086
1895,0.3870366494552844
1896,0.6545779351149125
1897,0.5188598408538023
1898,0.5230710392363105
1899,0.3624352934814894
1900,0.4758898464703535
1901,0.4028487558667263
1902,0.5628217460277899
1903,0.5122506985915745
1904,0.5118902130821562
1905,0.4201337093600601
1906,0.5136109306668794
1907,0.48483204732545904
1908,0.6693657872312238
1909,0.5026488872823107
1910,0.5618994337640542
1911,0.5345866794536442
1912,0.371852825533938
1913,0.5149586794843832
1914,0.4199957349972
1915,0.5976057927306666
1916,0.4710052037575786
1917,0.5187462007973151
1918,0.6551198858721241
1919,0.6691340357398945
1920,0.504718126961205
1921,0.5297618905799947
1922,0.6207791981642197
1923,0.5166736477705762
1924,0.5865951610813092
1925,0.4646692134876863
1926,0.5337337975037383
1927,0.611339745295085
1928,0.4387692487837435
1929,0.6033151626266143
1930,0.544697340195801
1931,0.6998284688390941
1932,0.5357612634357576
1933,0.5345221439347935
1934,0.521681646000887
1935,0.458230096084039
1936,0.4836623806589444
1937,0.61107012127949
1938,0.6351609640661583
1939,0.5286819217417781
1940,0.4651977883417091
1941,0.49167979237091913
1942,0.4437566553392679
1943,0.5298505899374671
1944,0.607062308432409
1945,0.6356487856487784
1946,0.6067713613829362
1947,0.4933554454642815
1948,0.5012892305519412
1949,0.5083925649485731
1950,0.6850180478094845
1951,0.5452214913813457
1952,0.5614811338156795
1953,0.4971277758714585
1954,0.4694301548870623
1955,0.6094951450090457
1956,0.571352734518399
1957,0.5140207622031597
1958,0.4394277404986002
1959,0.7576050750758829
1960,0.46738035387036714
1961,0.47743174333576216
1962,0.48719755343769
1963,0.5417821260354737
1964,0.4999557178691258
1965,0.6116111398635748
1966,0.5684522237583286
1967,0.38631095616432887
1968,0.4665909154060229
1969,0.5022877439418812
1970,0.6770993934822258
1971,0.5163573287792429
1972,0.6005116572023472
1973,0.4478905523308277
1974,0.6221391918457805
1975,0.5087692768824578
1976,0.5869624674192632
1977,0.49199340754450344
1978,0.5911533063879385
1979,0.4300166081219259
1980,0.49264350478371055
1981,0.41575881052275926
1982,0.5465852157560431
1983,0.49906601452053695
1984,0.42290530945519567
1985,0.5659427500772006
1986,0.5651035443855059
1987,0.47938153155183894
1988,0.6721039702983795
1989,0.5324798068475002
1990,0.49132292649270404
1991,0.48392247583801373
1992,0.5655167913469556
1993,0.6621882823763945
1994,0.38940300969052083
1995,0.5734775813704887
1996,0.4671971110251121
1997,0.42826765478103906
1998,0.5520795250684237
1999,0.5855432754567408
2000,0.4141321601679383
2001,0.47307826043442136
2002,0.42115447864101674
2003,0.5269680036621786
2004,0.4851979277540226
2005,0.42295863617473023
2006,0.46618635369447536
2007,0.46403818527649265
2008,0.5658250234659864
2009,0.5076520718356434
2010,0.6202072206578433
2011,0.5054630519813113
2012,0.3518556025545362
2013,0.5561452079465042
2014,0.565802631607011
2015,0.7590579252030804
2016,0.5781798035302776
2017,0.5116438404945596
2018,0.35022263179773844
2019,0.5178224743494968
2020,0.47260708370428733
2021,0.5848146163741991
2022,0.5149891009320022
2023,0.616217894679253
2024,0.42773704817120306
2025,0.4078807825605266
2026,0.5987007592817842
2027,0.5956959367730733
2028,0.6220766700972069
2029,0.5365100039681435
2030,0.4994829243586601
2031,0.5300632039355131
2032,0.4337125491042117
2033,0.5332485464703988
2034,0.43626564921527944
2035,0.5001007836454611
2036,0.5016668052419345
2037,0.3297968525462433
2038,0.7816211733094244
2039,0.5241146307970863
2040,0.4638466629025722
2041,0.530646421305366
2042,0.4324783663255434
2043,0.5095766867668307
2044,0.4977179230203292
2045,0.50214940951536
2046,0.5729522504811456
2047,0.5600298790432446
2048,0.4632376768675907
2049,0.6137939731955382
2050,0.44965254169533664
2051,0.6984034311217889
2052,0.49475598645782654
2053,0.6523481788895424
2054,0.6330455416824271
2055,0.48820548886129894
2056,0.54060681527474
2057,0.535979146387858
2058,0.41210091616901817
2059,0.6709616357756425
2060,0.5642344834714245
2061,0.5735996120953173
2062,0.522816277657679
2063,0.5255706525992694
2064,0.7370287342888001
2065,0.40642165246119044
2066,0.4593552434012116
2067,0.5598568541513065
2068,0.5382375928145913
2069,0.39735959160782724
2070,0.5191066928297144
2071,0.48757882736490804
2072,0.43476550556846855
2073,0.619424545436544
2074,0.5206786202845715
2075,0.6028994038959776
2076,0.5476094429298171
2077,0.5095855086190291
2078,0.511748457739089
2079,0.6379657391534859
2080,0.6234626726320724
2081,0.6711050944473242
2082,0.5091854542056955
2083,0.4210728499289975
2084,0.6622603224323513
2085,0.615220948494138
2086,0.5883483302665731
2087,0.6003635848191278
2088,0.43370918133733066
2089,0.40279668607569097
2090,0.4659085014741502
2091,0.5320880740527948
2092,0.4496588750264353
2093,0.43112659301292827
2094,0.6308030116146667
2095,0.4249565654163607
2096,0.7488201067067003
2097,0.45254747179641963
2098,0.5264353461541297
2099,0.44697294927399256
2100,0.5167250185976705
2101,0.5867518083994793
2102,0.5697143913575473
2103,0.5309674874649569
2104,0.5117527648975098
2105,0.5129497282759513
2106,0.49007179484963503
2107,0.6539228393730963
2108,0.5838707928411884
2109,0.5319688900779054
2110,0.46325496014534145
2111,0.5142067048193917
2112,0.6005210206522348
2113,0.5979369773249303
2114,0.5046548858578679
2115,0.4369851501954014
2116,0.594667262776896
2117,0.5835826883573625
2118,0.5250206476085534
2119,0.4694744742725782
2120,0.4848808703327802
2121,0.48497784760273177
2122,0.4284504327966289
2123,0.4723458797442353
2124,0.585649778294416
2125,0.4029656791345248
2126,0.6443385084039668
2127,0.4457464701032669
2128,0.4460060483827723
2129,0.4967361961483733
2130,0.5406006475472426
2131,0.7553620909853768
2132,0.6507983067884808
2133,0.4694134431809472
2134,0.4920442453406725
2135,0.40816949515962875
2136,0.3659201043442219
2137,0.6052902507668915
2138,0.609211331150137
2139,0.7210876156422371
2140,0.6502993526351553
2141,0.5499839132905224
2142,0.5831337697105562
2143,0.5909004910197705
2144,0.7158037096962845
2145,0.42420836337765155
2146,0.5778824733938379
2147,0.5968922145192654
2148,0.5439656084675922
2149,0.5623331209334798
2150,0.3557611014853578
2151,0.5259250075066269
2152,0.4674424058779633
2153,0.5150550993721624
2154,0.4679907993258651
2155,0.3926726246403186
2156,0.6258936595669561
2157,0.41508905390115836
2158,0.5699650053574009
2159,0.5255843010859202
2160,0.5744037450377169
2161,0.6919913680250674
2162,0.4932763883009891
2163,0.41734605017423476
2164,0.4969767608646404
2165,0.4122102675702486
2166,0.5492783309521305
2167,0.46197024336801207
2168,0.5595158245133532
2169,0.5592561833339177
2170,0.402064281716104
2171,0.5721240199537977
2172,0.4219036728588126
2173,0.37717482485486825
2174,0.47341125187412825
2175,0.45627507385716065
2176,0.55817847393232
2177,0.6564426350881415
2178,0.6300045705283154
2179,0.6662742776257427
2180,0.44750706901446957
2181,0.6698473631080691
2182,0.5067164415433383
2183,0.6286090750147956
2184,0.33721233502214387
2185,0.5449689681682449
2186,0.4913391482086344
2187,0.6108207937464349
2188,0.5806455099481406
2189,0.4802648474681252
2190,0.48240988277276503
2191,0.4070725098521411
2192,0.3471960971337196
2193,0.39889842797070657
2194,0.442046731599454
2195,0.5025487196190092
2196,0.5165218497266314
2197,0.4870057632853593
2198,0.5322283535200629
2199,0.5907569346678623
2200,0.4813198739089148
2201,0.4509394244717501
2202,0.480494314309297
2203,0.5369063976889973
2204,0.585419126449013
2205,0.5885479139360391
2206,0.5038609232163551
2207,0.6665970422982542
2208,0.5657559019234175
2209,0.47817967727137495
2210,0.6012749478534241
2211,0.4419643770193139
2212,0.5700901378689377
2213,0.4397932129495767
2214,0.4811838311231953
2215,0.4708396635795463
2216,0.4929176304408948
2217,0.4695197157522418
2218,0.4688173937842005
2219,0.4915740636329198
2220,0.6016128399326091
2221,0.5682856865385967
2222,0.6002959451925387
2223,0.6014184480161974
2224,0.5543923692873104
2225,0.5679094900324877
2226,0.6307703087515968
2227,0.4168070769405285
2228,0.4796539551646494
2229,0.4373852448848489
2230,0.4252593895506861
2231,0.46801902464969847
2232,0.6320425835004365
2233,0.5778388218393575
2234,0.4866620051920703
2235,0.5578083265068987
2236,0.5095580730114898
2237,0.5537569959169694
2238,0.5692017406176548
2239,0.6204390221890841
2240,0.6154727454475942
2241,0.5443504832887298
2242,0.41927700642764704
2243,0.44586822221139033
2244,0.6404908590574533
2245,0.41282977254320663
2246,0.5303261746643978
2247,0.6480342554095393
2248,0.5930104772446751
2249,0.6073189103212597
2250,0.4682639905659553
2251,0.44677159530877636
2252,0.5811439257718188
2253,0.5845438011175463
2254,0.45217186921666697
2255,0.6187757657023426
2256,0.4572662904406789
2257,0.5770084771281672
2258,0.4427219899368289
2259,0.42155487619564164
2260,0.48207021209066087
2261,0.6662744482254179
2262,0.555473493583374
2263,0.4040872718588628
2264,0.4847378606786285
2265,0.5293035901761767
2266,0.5058250562675253
2267,0.5650500154955256
2268,0.5118796876544
2269,0.509388049241209
2270,0.41601497743193083
2271,0.5311155641885602
2272,0.6648544551852582
2273,0.3604282181632403
2274,0.5460751591323926
2275,0.4461733797399499
2276,0.6288926135093151
2277,0.520513469061754
2278,0.44993698262191323
2279,0.6005683084570558
2280,0.5777667930324951
2281,0.5304807992981988
2282,0.431763849238685
2283,0.5711255560851975
2284,0.5279664905767575
2285,0.6596652371924597
2286,0.4104091451026125
2287,0.5586643239078162
2288,0.46848990086823916
2289,0.69447335232803
2290,0.5119036021567168
2291,0.5230140369264414
2292,0.5729505799177199
2293,0.5886097125667619
2294,0.42175428154690775
2295,0.5205165016496506
2296,0.5834551114681129
2297,0.48303115634188004
2298,0.5470875424803973
2299,0.5200991726445131
2300,0.40914929918231574
2301,0.5173650115372295
2302,0.6426490125586424
2303,0.4834719195725474
2304,0.5568779088822826
2305,0.5740813487198761
2306,0.5479379242639489
2307,0.5489279111811056
2308,0.5627060119977757
2309,0.6464866070526935
2310,0.4780022249060617
2311,0.5065781529933705
2312,0.5475167303632799
2313,0.5645612645733322
2314,0.5256263815426954
2315,0.4816752162409695
2316,0.43463670323213527
2317,0.4749801412190725
2318,0.4634618834491587
2319,0.4716875209838919
2320,0.4335004557021102
2321,0.6524105370467577
2322,0.4640533466005678
2323,0.4696381829640124
2324,0.5451726864080242
2325,0.5167758677919587
2326,0.5960118884849543
2327,0.5440342936395612
2328,0.5358954605598991
2329,0.542707028096863
2330,0.3650306132993078
2331,0.4636466752158731
2332,0.35396824490112694
2333,0.5688973391447998
2334,0.49415780477395915
2335,0.6333787747081141
2336,0.49929498121876326
2337,0.493924181782109
2338,0.5971887917204707
2339,0.5035059624252335
2340,0.6360285532556514
2341,0.4899895974257908
2342,0.371832819478281
2343,0.6009786705001336
2344,0.5787920621496867
2345,0.5064780921092856
2346,0.4275889707064366
2347,0.4891364100488916
2348,0.42728831827549585
2349,0.6259983051767322
2350,0.539749148659953
2351,0.5330068425077181
2352,0.6630105139451563
2353,0.5154489171621389
2354,0.5905841890576939
2355,0.4550217446463528
2356,0.4619217287215685
2357,0.46023809465689347
2358,0.5135826765561126
2359,0.5027728743092075
2360,0.5031959846600952
2361,0.5862255932741356
2362,0.5657959845808974
2363,0.4375003407223612
2364,0.3355521175860409
2365,0.5460992591611966
2366,0.6159157877271636
2367,0.5266318325732824
2368,0.5340114468716648
2369,0.4105736184510917
2370,0.4942710173209566
2371,0.4982656239682899
2372,0.6691624422162706
2373,0.5380089156644005
2374,0.5340669296227065
2375,0.4663607649852202
2376,0.6225356458715398
2377,0.5123993311897839
2378,0.45268806267305545
2379,0.47472268371964854
2380,0.5310272430974693
2381,0.48250742024681814
2382,0.530901029770759
2383,0.45812086195335777
2384,0.49205442688629497
2385,0.6085206089481713
2386,0.6397404978721628
2387,0.5086633281414912
2388,0.5845488084090931
2389,0.6035161009039848
2390,0.500522313782949
2391,0.504809787843401
2392,0.4520095053023652
2393,0.6305459416216104
2394,0.7052941675168696
2395,0.4540503679067985
2396,0.6313280901460325
2397,0.6209446193864403
2398,0.511607258545126
2399,0.44906170190122613
2400,0.5305640912072193
2401,0.4926642663492828
2402,0.5612249557159117
2403,0.4197198005335466
2404,0.5482426763845882
2405,0.5798316726696979
2406,0.4793301539923809
2407,0.5508885825310904
2408,0.39514345462392153
2409,0.6271360855690666
2410,0.4483914758351485
2411,0.5318229318710817
2412,0.7346315042957281
2413,0.7046907152928112
2414,0.6638404925083872
2415,0.5577108701259059
2416,0.6140866975133505
2417,0.5910566702552795
2418,0.4200890480021298
2419,0.4892380757921875
2420,0.7020612694957714
2421,0.6438396544457776
2422,0.6571222804071631
2423,0.3950855181732088
2424,0.5935541122056158
2425,0.4711770925561485
2426,0.5042055545624109
2427,0.46266232824581993
2428,0.5953723476600778
2429,0.457735752288379
2430,0.4376836178152454
